Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	7.5858	6.3169	3.3165	26	8	1	33
Positive	7.6107	3.3444	3.9035	0	7	0	0
Positive	7.5427	6.7168	8.2522	22	19	0	33
Positive	7.6131	3.3045	3.6569	1	5	0	0
Positive	7.5926	3.7366	5.7003	3	10	12	1
Positive	7.6304	1.1395	4.2005	5	7	0	0
Positive	7.6054	4.9346	2.5763	3	12	0	0
Positive	7.5843	1.7669	9.2287	2	30	0	0
Positive	7.5903	4.5206	5.001	8	6	7	0
Positive	7.5668	4.2021	8.3683	5	9	1	6
Positive	7.5846	6.1061	3.728	6	11	0	2
Positive	7.5628	5.2345	7.5749	8	7	0	0
Positive	7.5543	6.601	6.9284	0	7	1	0
Positive	7.5678	4.4976	7.872	7	12	0	0
Positive	7.6148	0.3891	7.1073	4	6	0	1
Positive	7.566	6.0804	6.1153	0	7	4	1
Positive	7.613	1.774	5.6001	0	11	0	0
Positive	7.6077	4.125	3.3096	4	9	1	0
Positive	7.6098	2.6906	4.8515	2	4	0	0
Positive	7.6014	1.1491	7.8457	2	15	2	0
Positive	7.588	1.7498	8.7841	1	17	0	0
Positive	7.6158	3.6227	2.9198	7	22	5	15
Positive	7.5732	4.3969	7.3149	0	2	5	0
Positive	7.5689	6.8196	4.8186	0	2	0	0
Positive	7.6342	0.3698	4.6858	1	7	1	2
Positive	7.5906	1.9019	8.2603	3	7	0	0
Positive	7.5502	7.199	6.7031	8	0	0	1
Positive	7.6039	1.4012	7.2174	0	0	0	0
Positive	7.5858	1.8201	8.9722	1	8	0	0
Positive	7.6136	4.6044	1.9582	2	3	0	0
Positive	7.5988	2.7187	6.2	11	5	1	0
Positive	7.6161	1.6681	5.3368	1	15	0	0
Positive	7.6133	1.2627	6.1962	2	9	0	0
Positive	7.5863	2.9675	7.4692	0	3	0	0
Positive	7.6366	3.1998	0.8197	6	1	0	0
Positive	7.5814	3.2316	7.7491	2	9	0	0
Positive	7.5694	5.1472	6.8508	3	10	0	0
Positive	7.5527	4.6907	9.5409	0	4	0	0
Positive	7.6072	4.0048	3.5148	3	1	1	4
Positive	7.6025	5.7481	1.9214	14	14	0	16
Positive	7.6177	4.1517	2.0052	12	8	9	11
Positive	7.5914	3.3206	6.3711	9	8	1	7
Positive	7.5496	7.0928	6.9111	3	1	0	1
Positive	7.5537	4.2817	9.9317	0	6	1	0
Positive	7.6375	1.6348	2.6758	1	5	0	1
Positive	7.6	3.3922	5.1977	8	10	11	0
Positive	7.6082	3.0868	4.5535	2	4	0	0
Positive	7.6426	0.7623	3.1296	3	8	0	0
Positive	7.5999	1.0239	8.1937	1	17	0	0
Positive	7.636	3.1786	0.9182	3	5	0	1
Positive	7.6279	0.1504	5.7643	2	0	0	1
Positive	7.5829	1.6271	9.5851	0	5	0	0
Positive	7.5691	2.7313	9.9348	1	6	0	0
Positive	7.6039	5.4557	2.106	13	9	0	32
Positive	7.5602	4.8116	8.4386	2	11	0	8
Positive	7.5508	6.2773	7.7809	5	4	0	0
Positive	7.5586	5.7109	7.5105	11	13	21	10
Positive	7.5264	6.4409	10.6556	3	19	0	11
Positive	7.6419	1.1937	2.6808	12	19	0	0
Positive	7.6021	0.7943	8.2081	0	12	0	3
Positive	7.5491	4.244	10.5619	4	9	0	0
Positive	7.6093	3.007	4.5142	0	3	2	0
Positive	7.6336	0.4663	4.6462	4	3	0	0
Positive	7.5636	6.5631	5.8068	3	5	5	0
Positive	7.5937	1.9679	7.7937	2	6	0	1
Positive	7.6288	1.9766	3.3449	3	10	0	0
Positive	7.526	6.4928	10.6445	0	12	0	8
Positive	7.5931	1.4328	8.5338	2	22	0	1
Positive	7.6082	4.5679	2.6902	12	32	3	4
Positive	7.6046	4.416	3.3254	1	15	0	0
Positive	7.5284	7.0683	9.6142	17	6	0	7
Positive	7.63	3.0701	1.8192	7	12	0	0
Positive	7.6378	2.1893	1.9388	12	12	5	1
Positive	7.6142	1.622	5.6319	2	3	0	0
Positive	7.6092	1.2134	6.7771	4	17	0	0
Positive	7.5844	3.8099	6.6433	0	7	0	0
Positive	7.557	6.4347	6.7985	0	5	0	0
Positive	7.6043	3.8325	4.1017	5	7	0	0
Positive	7.6206	1.24	5.3044	6	12	0	0
Positive	7.5596	6.781	6.042	1	5	1	0
Positive	7.5875	6.1329	3.3278	37	13	3	33
Positive	7.6244	3.426	2.0828	3	4	5	0
Positive	7.5766	3.4482	8.0811	1	6	0	0
Positive	7.5974	5.6835	2.6485	3	4	0	3
Positive	7.5988	1.2622	8.0356	3	6	0	0
Positive	7.6009	4.4392	3.7735	5	5	2	0
Positive	7.6216	1.7767	4.505	2	21	0	0
Positive	7.6142	3.8379	2.8508	2	13	5	13
Positive	7.5442	5.6113	9.4601	11	14	0	15
Positive	7.6373	2.0786	2.1395	3	9	0	0
Positive	7.5344	6.3042	9.8159	10	11	1	19
Positive	7.6122	1.5386	5.99	0	0	0	0
Positive	7.5403	6.1049	9.323	0	8	0	3
Positive	7.5449	6.0763	8.7859	30	16	0	27
Positive	7.6278	0.537	5.2811	1	11	0	0
Positive	7.5992	4.3299	4.122	1	5	0	0
Positive	7.5953	2.8013	6.5418	2	5	12	4
Positive	7.553	4.6613	9.5364	0	4	0	0
Positive	7.6007	5.3729	2.615	10	0	0	0
Positive	7.558	4.0306	9.6974	1	6	0	13
Positive	7.6352	2.8325	1.4548	4	7	0	1
Positive	7.5712	5.4394	6.2581	5	13	4	7
Positive	7.6305	3.0495	1.7759	3	4	0	1
Positive	7.6205	0.2996	6.5026	7	11	0	1
Positive	7.5828	6.5126	3.4508	17	7	0	15
Positive	7.6074	1.709	6.3889	0	12	0	0
Positive	7.5585	6.1438	6.9806	4	7	3	0
Positive	7.6319	2.9978	1.6663	12	13	0	6
Positive	7.6201	2.9989	3.1605	28	12	2	0
Positive	7.5858	6.2779	3.3652	15	4	0	6
Positive	7.5647	3.3624	9.6911	16	11	7	1
Positive	7.6084	5.3117	1.7205	11	21	0	5
Positive	7.5871	1.5439	9.1582	0	15	0	0
Positive	7.6054	4.9178	2.6023	1	5	0	4
Positive	7.5509	7.1192	6.7041	0	5	0	0
Positive	7.6289	1.6489	3.744	5	8	0	0
Positive	7.6044	1.7594	6.7042	1	11	0	0
Positive	7.6095	1.3658	6.549	7	25	0	0
Positive	7.5462	6.4447	8.1533	2	2	1	1
Positive	7.6079	0.5764	7.7493	6	3	0	2
Positive	7.5448	6.6146	8.1141	19	6	0	17
Positive	7.6291	2.4846	2.674	10	22	1	4
Positive	7.587	3.2839	6.9842	1	7	0	0
Positive	7.6138	2.1519	5.023	2	14	0	0
Positive	7.5887	2.0167	8.3578	2	6	0	0
Positive	7.5543	4.2712	9.8694	8	18	1	2
Positive	7.6152	4.7943	1.5147	6	23	0	2
Positive	7.6045	5.541	1.9312	5	8	2	1
Positive	7.6198	1.0315	5.6724	5	13	0	0
Positive	7.6093	5.2137	1.7322	4	4	4	23
Positive	7.5691	3.014	9.5849	1	7	0	7
Positive	7.6207	0.528	6.1952	3	3	0	0
Positive	7.57	4.6943	7.3537	6	13	4	0
Positive	7.5726	2.8238	9.3726	2	7	2	1
Positive	7.5437	6.5582	8.3197	2	11	0	8
Positive	7.6053	4.1005	3.6365	1	15	6	1
Positive	7.6021	4.4848	3.5647	2	5	1	5
Positive	7.5729	4.4472	7.2897	5	5	6	0
Positive	7.6352	2.6059	1.741	5	6	2	0
Positive	7.5576	4.2232	9.5047	18	14	5	0
Positive	7.604	1.993	6.4597	1	4	0	0
Positive	7.6086	1.731	6.207	0	22	0	0
Positive	7.602	1.1388	7.7833	3	19	0	0
Positive	7.5354	6.1857	9.8376	12	8	0	4
Positive	7.5308	7.0139	9.3818	12	7	0	3
Positive	7.5963	5.7419	2.7095	6	4	0	1
Positive	7.5445	5.4919	9.5717	3	15	0	3
Positive	7.5984	4.059	4.5619	2	16	1	0
Positive	7.6017	5.1158	2.8186	0	5	0	1
Positive	7.6124	4.1754	2.6515	4	9	1	7
Positive	7.5722	5.6311	5.8965	5	4	4	10
Positive	7.5954	1.743	7.8581	1	11	0	3
Positive	7.6082	5.7498	1.197	1	2	0	4
Positive	7.5807	1.7064	9.764	0	10	0	0
Positive	7.6195	0.689	6.1412	0	2	0	0
Positive	7.5831	6.3595	3.5967	54	19	4	25
Positive	7.6015	5.0586	2.9184	0	4	0	0
Positive	7.6392	1.5124	2.6202	15	22	1	0
Positive	7.6417	2.6162	0.9077	2	2	0	0
Positive	7.5761	4.1891	7.2115	2	3	8	0
Positive	7.6372	0.6958	3.8911	2	13	0	1
Positive	7.6195	2.5394	3.8077	2	6	2	0
Positive	7.5657	5.8146	6.4786	4	10	3	6
Positive	7.6065	1.641	6.5894	4	13	0	0
Positive	7.5769	2.452	9.2998	11	19	1	0
Positive	7.5368	6.7324	8.9771	14	12	0	20
Positive	7.6004	0.8061	8.4019	0	2	0	0
Positive	7.5554	6.2719	7.2142	11	0	0	0
Positive	7.6159	1.6561	5.3725	4	7	0	0
Positive	7.6147	4.7835	1.5887	18	17	1	25
Positive	7.5496	6.0401	8.2338	1	10	2	8
Positive	7.6182	2.8752	3.5543	3	1	0	0
Positive	7.5926	6.8624	1.7618	32	0	0	0
Positive	7.5775	2.9752	8.5666	2	8	2	2
Positive	7.604	1.8976	6.5728	0	8	0	0
Positive	7.5376	6.3399	9.3671	7	12	0	16
Positive	7.5555	6.6598	6.7055	2	3	2	2
Positive	7.544	6.5398	8.3165	3	0	2	3
Positive	7.6081	4.3085	3.0197	7	0	0	0
Positive	7.5819	6.7249	3.285	19	17	0	16
Positive	7.5976	6.2721	1.8778	9	4	0	10
Positive	7.5694	2.4052	10.307	0	10	0	0
Positive	7.6361	1.055	3.5783	14	10	5	0
Positive	7.6137	0.7457	6.7971	0	3	0	0
Positive	7.5868	5.2856	4.4801	6	5	1	0
Positive	7.5886	1.4761	9.0479	0	5	0	0
Positive	7.5544	3.8877	10.3352	5	21	0	0
Positive	7.6401	2.0624	1.8137	9	7	1	0
Positive	7.5617	2.8973	10.6566	0	3	0	0
Positive	7.5741	4.9293	6.5328	3	15	0	0
Positive	7.601	0.9653	8.1328	0	14	0	1
Positive	7.6299	1.6852	3.574	8	11	1	0
Positive	7.5481	6.4261	7.9334	0	3	0	0
Positive	7.6127	0.4927	7.2496	1	5	0	0
Positive	7.558	4.3529	9.2947	1	7	0	0
Positive	7.6421	2.3457	1.1978	2	7	0	0
Positive	7.639	0.6881	3.6754	2	15	1	0
Positive	7.6078	4.2091	3.1842	11	7	4	0
Positive	7.6342	1.6316	3.0984	8	19	0	15
Positive	7.5602	4.1032	9.3355	0	5	5	5
Positive	7.5777	3.816	7.4809	2	1	0	0
Positive	7.5381	6.505	9.1021	10	23	0	32
Positive	7.6165	3.4113	3.0874	1	11	2	7
Positive	7.5704	6.8191	4.6187	13	0	0	0
Positive	7.613	1.3157	6.1778	1	6	0	0
Positive	7.644	1.1777	2.4366	21	18	0	1
Positive	7.5269	6.6705	10.3101	5	4	0	0
Positive	7.5783	3.2378	8.1395	0	5	0	0
Positive	7.6297	0.3038	5.3389	0	8	0	0
Positive	7.5995	2.1748	6.7988	0	17	0	3
Positive	7.5641	6.0985	6.3321	5	6	3	0
Positive	7.6089	3.4378	4.021	3	9	0	0
Positive	7.5884	3.8996	6.0227	0	1	0	1
Positive	7.5626	2.9739	10.4528	0	7	0	0
Positive	7.5879	4.3687	5.4955	0	10	2	0
Positive	7.5866	6.3348	3.1914	18	8	0	18
Positive	7.6128	3.0957	3.956	7	6	0	0
Positive	7.5805	1.8277	9.6276	0	6	0	0
Positive	7.5791	3.9582	7.1279	5	9	0	0
Positive	7.6291	3.4043	1.5096	19	23	0	0
Positive	7.6051	6.0193	1.2537	8	12	0	13
Positive	7.5817	4.9602	5.5317	3	11	0	0
Positive	7.5869	5.8568	3.7492	10	10	0	3
Positive	7.6157	0.3473	7.0501	9	4	0	0
Positive	7.5552	6.7933	6.5753	6	13	1	0
Positive	7.6352	0.2701	4.6802	13	11	0	12
Positive	7.5973	6.0647	2.1799	12	8	0	8
Positive	7.6403	2.7075	0.9731	3	4	0	6
Positive	7.6261	3.7198	1.4905	16	21	0	1
Positive	7.5348	6.9378	8.9701	13	7	0	6
Positive	7.5332	6.8708	9.2572	9	17	0	0
Positive	7.5681	2.7412	10.0483	3	4	0	1
Positive	7.6091	4.5903	2.5405	2	11	1	12
Positive	7.6368	1.0323	3.5231	3	5	0	0
Positive	7.5654	3.6919	9.1907	0	2	0	0
Positive	7.555	6.3828	7.123	5	3	8	0
Positive	7.5305	7.0632	9.3536	23	6	0	12
Positive	7.569	6.6915	4.959	6	5	4	1
Positive	7.5426	5.0864	10.3173	6	26	1	11
Positive	7.6464	1.7721	1.3802	5	0	0	0
Positive	7.6011	1.1952	7.8241	1	4	0	0
Positive	7.5819	3.1869	7.7459	0	8	0	0
Positive	7.6435	1.3577	2.2635	5	12	0	1
Positive	7.5959	4.9343	3.7778	3	3	0	0
Positive	7.6243	1.7162	4.2388	8	9	0	0
Positive	7.6028	4.2567	3.7617	1	5	0	1
Positive	7.5546	6.7621	6.6965	4	7	1	0
Positive	7.6154	4.7944	1.4907	4	14	0	0
Positive	7.6122	3.7335	3.2286	11	6	1	0
Positive	7.5928	1.2525	8.8078	1	23	0	0
Positive	7.6047	5.9548	1.3764	4	4	0	4
Positive	7.5506	5.9217	8.2609	4	4	0	0
Positive	7.5498	6.3179	7.8533	1	6	0	1
Positive	7.561	3.6638	9.7798	1	9	1	28
Positive	7.6048	4.269	3.4869	26	31	1	7
Positive	7.631	0.5456	4.8691	5	10	0	0
Positive	7.5687	3.8622	8.559	2	6	2	0
Positive	7.6046	3.9047	3.97	1	3	0	0
Positive	7.5357	6.4277	9.4986	10	12	1	8
Positive	7.6384	0.4368	4.0705	0	3	0	0
Positive	7.5855	3.5966	6.7808	1	13	7	1
Positive	7.5399	5.6356	9.9676	0	4	0	0
Positive	7.5785	4.1514	6.9586	6	8	0	1
Positive	7.6086	4.7332	2.4224	2	13	2	13
Positive	7.5607	5.2278	7.8549	2	8	0	1
Positive	7.6111	3.1237	4.138	1	19	0	0
Positive	7.5971	6.439	1.7291	10	8	0	9
Positive	7.5581	6.0169	7.1905	1	7	2	0
Positive	7.6027	5.0813	2.7304	1	3	0	0
Positive	7.6052	3.0434	4.9879	1	8	0	0
Positive	7.6091	5.0882	1.92	15	0	0	0
Positive	7.5592	6.4862	6.463	2	3	0	1
Positive	7.5766	5.0638	6.0456	0	2	0	0
Positive	7.5407	5.481	10.0611	3	0	0	0
Positive	7.6159	5.152	0.9767	3	3	0	8
Positive	7.588	1.4709	9.1309	2	26	4	0
Positive	7.6409	1.8873	1.9349	4	6	0	12
Positive	7.5608	6.5099	6.2304	0	6	0	3
Positive	7.5343	6.752	9.2744	11	26	0	6
Positive	7.6088	4.6674	2.484	8	21	4	14
Positive	7.6427	1.9568	1.6105	4	9	0	0
Positive	7.5863	6.1984	3.4011	23	10	2	27
Positive	7.6311	0.7043	4.6553	4	13	0	0
Positive	7.611	4.2132	2.7778	6	8	0	0
Positive	7.5638	3.0716	10.1752	3	15	0	3
Positive	7.5416	6.4858	8.6765	10	23	0	41
Positive	7.6034	5.3821	2.2618	3	3	0	1
Positive	7.5833	6.325	3.6196	7	6	1	5
Positive	7.5563	4.1553	9.764	12	28	2	42
Positive	7.5451	5.6888	9.2475	19	11	1	0
Positive	7.5327	6.197	10.1658	4	26	0	0
Positive	7.6054	5.5805	1.7645	8	21	0	2
Positive	7.6427	2.1673	1.354	6	16	0	1
Positive	7.606	3.3398	4.5048	0	2	1	0
Positive	7.5824	4.6967	5.7775	2	11	9	10
Positive	7.6054	2.4621	5.6898	9	17	2	13
Positive	7.5731	2.4768	9.7486	1	15	0	0
Positive	7.5586	7.0392	5.8389	26	36	17	8
Positive	7.5698	2.3437	10.3331	0	12	1	0
Positive	7.5924	2.6818	7.0592	0	12	0	1
Positive	7.6341	1.6212	3.1222	7	11	0	0
Positive	7.5439	4.8164	10.4912	0	10	0	0
Positive	7.5864	6.373	3.1682	4	6	0	6
Positive	7.6349	1.37	3.3407	2	8	0	0
Positive	7.563	4.985	7.8651	5	5	3	0
Positive	7.6425	2.0495	1.5267	7	10	0	0
Positive	7.5452	6.2454	8.5357	45	13	12	42
Positive	7.5425	5.1236	10.283	8	17	0	21
Positive	7.5999	2.1297	6.8086	5	26	0	0
Positive	7.5887	7.0102	2.0746	12	0	0	0
Positive	7.5618	7.0631	5.4052	9	8	0	0
Positive	7.5967	5.7666	2.6286	8	3	1	0
Positive	7.596	1.3641	8.2568	3	15	0	0
Positive	7.6085	4.6893	2.4912	6	24	5	16
Positive	7.6107	5.8017	0.8166	3	0	0	0
Positive	7.6268	1.5172	4.1711	7	2	0	0
Positive	7.6047	0.6779	8.0289	0	6	0	0
Positive	7.592	1.9181	8.0687	3	4	0	0
Positive	7.5911	2.4335	7.5304	0	9	3	1
Positive	7.5974	1.1042	8.4122	0	4	0	0
Positive	7.6352	2.8037	1.4943	2	5	0	1
Positive	7.5822	2.3316	8.7856	3	27	0	1
Positive	7.6326	0.5796	4.6207	7	7	0	1
Positive	7.5337	6.8189	9.2559	3	5	2	3
Positive	7.5959	4.134	4.7806	12	7	9	0
Positive	7.6201	2.2208	4.1392	5	0	0	0
Positive	7.6185	2.6508	3.7936	1	8	1	2
Positive	7.6293	3.3586	1.5475	22	16	1	1
Positive	7.6078	3.0281	4.6706	2	7	0	0
Positive	7.6142	4.4143	2.1162	2	8	0	10
Positive	7.5976	4.2436	4.4329	7	2	0	0
Positive	7.6128	2.3406	4.9097	1	2	0	0
Positive	7.5548	4.484	9.5384	1	12	0	0
Positive	7.5994	2.2078	6.7718	0	2	0	0
Positive	7.5393	5.4583	10.2599	10	34	1	29
Positive	7.628	0.4922	5.321	1	18	0	1
Positive	7.5687	2.7981	9.9069	1	7	0	0
Positive	7.6101	5.6664	1.0589	2	14	0	6
Positive	7.5841	6.8411	2.8697	2	0	0	7
Positive	7.5585	4.256	9.348	6	27	6	6
Positive	7.5975	1.8745	7.4218	1	6	0	0
Positive	7.5614	6.5278	6.1318	2	2	1	0
Positive	7.6123	1.9313	5.4893	4	7	0	0
Positive	7.5983	6.3424	1.6966	0	9	0	1
Positive	7.6288	3.9402	0.8792	4	1	0	0
Positive	7.5835	4.9172	5.3624	5	8	2	0
Positive	7.6066	4.1224	3.4489	8	9	1	2
Positive	7.5769	4.8816	6.2433	2	10	0	1
Positive	7.618	2.6148	3.9124	0	5	0	3
Positive	7.6295	2.4649	2.6435	24	27	2	0
Positive	7.6222	1.1514	5.2229	2	8	0	0
Positive	7.644	1.7358	1.7255	13	9	0	2
Positive	7.6384	2.8694	1.0099	3	17	1	1
Positive	7.5693	2.2984	10.4516	2	8	0	1
Positive	7.5693	4.5679	7.5944	7	3	1	0
Positive	7.5962	2.0746	7.3433	1	8	0	0
Positive	7.5543	4.3379	9.7838	4	18	5	5
Positive	7.575	6.4757	4.4711	3	8	15	0
Positive	7.5901	1.2941	9.0909	0	7	0	0
Positive	7.5771	6.1279	4.6506	10	29	5	0
Positive	7.5689	6.1558	5.6554	9	16	13	0
Positive	7.5604	3.3266	10.2867	3	8	0	0
Positive	7.6169	1.6532	5.2579	5	25	0	0
Positive	7.6321	1.3967	3.6572	3	14	0	0
Positive	7.638	0.9991	3.4202	6	18	0	0
Positive	7.5687	4.4155	7.8632	5	5	0	0
Positive	7.6185	2.9339	3.4363	2	13	3	1
Positive	7.5431	5.8745	9.2618	5	14	0	0
Positive	7.5698	5.9646	5.7743	1	12	11	0
Positive	7.5526	4.4789	9.8148	1	8	1	1
Positive	7.5953	3.2796	5.937	5	0	0	0
Positive	7.604	1.2792	7.3539	4	11	0	0
Positive	7.5857	2.7091	7.8703	1	9	0	0
Positive	7.624	0.2029	6.1794	33	0	0	0
Positive	7.5901	5.7784	3.4415	0	5	0	2
Positive	7.5915	4.675	4.6566	3	18	0	0
Positive	7.5987	4.3577	4.1505	4	8	0	0
Positive	7.5842	6.7976	2.9141	3	12	0	2
Positive	7.5761	6.007	4.9286	4	5	12	0
Positive	7.5699	4.2629	7.9078	3	2	0	0
Positive	7.6019	5.6664	2.0945	19	7	1	18
Positive	7.5557	6.2225	7.2278	0	2	4	0
Positive	7.6047	1.8093	6.5965	2	20	0	0
Positive	7.624	3.5087	2.0207	5	11	5	20
Positive	7.6047	4.4663	3.2595	6	12	0	4
Positive	7.6031	5.4314	2.2448	4	4	0	22
Positive	7.5404	5.9066	9.5645	10	10	1	10
Positive	7.6083	4.8478	2.3217	0	4	0	0
Positive	7.5344	6.6434	9.3986	7	9	0	2
Positive	7.5447	6.1055	8.7709	37	6	0	39
Positive	7.606	1.0166	7.4345	7	5	0	0
Positive	7.6027	2.9356	5.4327	10	7	1	0
Positive	7.6035	5.4556	2.1553	5	4	0	13
Positive	7.639	1.393	2.7924	0	12	0	0
Positive	7.572	6.4569	4.884	26	15	8	0
Positive	7.6118	1.1844	6.4958	1	25	0	0
Positive	7.5375	6.616	9.0345	1	0	0	4
Positive	7.574	6.6089	4.4391	13	0	0	0
Positive	7.5885	6.5526	2.67	11	6	0	13
Positive	7.6044	0.7728	7.9471	0	7	0	0
Positive	7.5889	4.6879	4.97	11	9	1	0
Positive	7.5643	2.584	10.7295	0	0	0	0
Positive	7.6021	3.2076	5.1632	1	10	0	0
Positive	7.5441	6.6239	8.1904	40	15	1	31
Positive	7.5621	7.0149	5.4205	42	36	31	16
Positive	7.5693	6.6904	4.9312	11	9	10	1
Positive	7.5998	5.6858	2.3406	13	12	1	22
Positive	7.5762	3.5679	7.9893	1	4	0	0
Positive	7.6186	0.5363	6.4475	1	11	0	0
Positive	7.5776	5.5882	5.2604	78	13	0	0
Positive	7.6061	1.5878	6.7053	4	8	0	2
Positive	7.5571	6.8831	6.2212	15	22	26	6
Positive	7.6376	0.4914	4.1064	1	8	0	0
Positive	7.5574	6.6832	6.4433	4	6	2	0
Positive	7.6387	0.3922	4.0869	1	4	0	0
Positive	7.5765	4.3298	6.9869	1	6	0	0
Positive	7.5927	5.889	2.9768	6	6	0	9
Positive	7.5429	5.3634	9.9265	3	3	0	0
Positive	7.5897	2.4625	7.6741	0	5	0	0
Positive	7.6345	3.3926	0.8437	9	7	0	1
Positive	7.583	2.6929	8.2216	1	5	1	0
Positive	7.5591	4.1307	9.4317	5	35	14	58
Positive	7.6098	1.5913	6.2297	0	0	0	0
Positive	7.5844	6.5449	3.2068	14	15	0	33
Positive	7.6305	0.2015	5.3693	0	3	0	1
Positive	7.6225	1.7976	4.3683	6	29	0	0
Positive	7.6396	1.1073	3.0724	4	10	0	0
Positive	7.6273	0.3923	5.5288	3	18	2	0
Positive	7.5766	5.9291	4.9564	9	5	10	0
Positive	7.6008	2.5642	6.1448	1	5	4	0
Positive	7.6111	2.8604	4.4691	1	18	0	0
Positive	7.6009	5.0683	2.9718	4	2	0	0
Positive	7.5953	1.0774	8.7065	1	13	0	0
Positive	7.5431	5.7707	9.3953	14	11	1	2
Positive	7.569	6.0882	5.72	1	3	0	0
Positive	7.6376	1.6568	2.6413	6	2	0	7
Positive	7.5567	4.2041	9.6461	11	29	5	29
Positive	7.5589	6.307	6.7222	4	3	0	1
Positive	7.5425	6.0086	9.1717	2	7	1	0
Positive	7.6217	4.2044	1.4409	17	21	0	0
Positive	7.5489	6.3186	7.965	4	22	2	3
Positive	7.6118	4.4222	2.4119	0	3	0	3
Positive	7.538	5.8287	9.9605	10	6	1	5
Positive	7.6375	0.7168	3.8273	9	17	0	0
Positive	7.5962	1.775	7.7217	0	2	0	0
Positive	7.6181	0.3964	6.6879	4	12	0	0
Positive	7.6376	1.3093	3.0753	4	44	0	2
Positive	7.6141	1.5607	5.7309	0	7	0	0
Positive	7.543	5.5999	9.6207	4	3	1	8
Positive	7.5883	6.6666	2.5534	9	4	0	13
Positive	7.5955	3.0793	6.1581	4	6	2	0
Positive	7.5681	2.6512	10.1625	0	19	0	0
Positive	7.5794	3.5395	7.6189	6	4	0	0
Positive	7.6032	3.7469	4.3521	0	1	0	0
Positive	7.644	0.998	2.657	18	16	0	2
Positive	7.635	1.4542	3.2202	2	15	0	0
Positive	7.6192	1.1527	5.5988	3	23	1	0
Positive	7.5735	6.4659	4.6826	1	7	2	0
Positive	7.6359	0.4138	4.4136	1	14	0	0
Positive	7.609	1.3728	6.6005	4	22	0	0
Positive	7.5499	4.1711	10.553	3	19	0	3
Positive	7.6313	0.2295	5.2239	7	9	1	0
Positive	7.5862	3.139	7.2606	2	5	0	0
Positive	7.6165	5.1303	0.9268	11	16	0	22
Positive	7.5303	6.2093	10.4566	4	10	0	2
Positive	7.6125	4.1686	2.6398	1	13	2	6
Positive	7.5814	5.5084	4.8802	12	10	14	0
Positive	7.5685	5.8666	6.0647	8	24	25	6
Positive	7.6264	4.2343	0.8057	0	2	0	1
Positive	7.604	1.9675	6.4854	0	8	0	0
Positive	7.537	6.6286	9.0853	5	4	0	5
Positive	7.5588	5.8787	7.2762	0	4	0	0
Positive	7.5436	5.8268	9.254	11	8	8	0
Positive	7.5443	6.424	8.4204	20	11	6	19
Positive	7.5801	4.4574	6.3681	10	6	9	4
Positive	7.5563	4.5866	9.221	2	7	0	0
Positive	7.5924	6.6407	2.0662	24	36	1	30
Positive	7.5927	1.2754	8.7843	0	5	0	0
Positive	7.5523	4.004	10.4488	2	4	0	0
Positive	7.5628	2.9547	10.4541	2	6	0	0
Positive	7.6012	6.0526	1.7006	8	1	0	8
Positive	7.5693	6.6598	4.9681	6	7	0	1
Positive	7.6053	2.7356	5.3521	0	3	0	0
Positive	7.5387	5.7996	9.9162	8	7	1	16
Positive	7.5988	6.0917	1.9514	22	16	0	0
Positive	7.6112	0.812	7.0344	0	3	0	0
Positive	7.6195	2.6016	3.7383	4	7	0	1
Positive	7.5625	2.8988	10.5595	6	21	0	0
Positive	7.5805	5.4778	5.0335	7	4	0	0
Positive	7.6141	4.4917	2.0298	2	3	0	16
Positive	7.5405	5.1803	10.459	12	12	6	23
Positive	7.6216	0.8427	5.6864	10	1	0	0
Positive	7.6274	0.8927	4.8863	2	11	1	0
Positive	7.5429	6.5832	8.3988	1	3	1	0
Positive	7.614	1.2346	6.1525	0	7	0	0
Positive	7.581	3.3338	7.6784	2	1	3	0
Positive	7.6026	2.5766	5.8994	1	7	0	0
Positive	7.6049	3.8845	3.9654	6	3	0	0
Positive	7.6288	2.6978	2.4397	9	20	6	10
Positive	7.5632	2.8747	10.4988	2	6	0	1
Positive	7.5704	2.3916	10.1953	4	27	1	0
Positive	7.6264	0.8248	5.0981	0	8	0	0
Positive	7.6369	1.0522	3.4869	6	18	0	0
Positive	7.6105	0.8332	7.0918	0	11	0	0
Positive	7.6132	4.4597	2.1847	4	20	9	37
Positive	7.6101	2.2819	5.3266	0	10	0	0
Positive	7.5257	6.4927	10.6785	4	9	0	5
Positive	7.6105	2.8797	4.515	2	3	2	0
Positive	7.5504	4.1095	10.5567	0	4	0	0
Positive	7.601	2.4345	6.2748	1	10	9	3
Positive	7.5775	5.622	5.2325	40	9	0	0
Positive	7.5588	6.2114	6.8544	0	10	0	0
Positive	7.6308	3.4048	1.2959	28	11	0	0
Positive	7.5695	5.7674	6.0583	4	7	2	1
Positive	7.6199	0.9968	5.7	8	38	0	0
Positive	7.573	5.4698	5.9996	0	4	0	0
Positive	7.6283	3.9526	0.9209	4	3	0	2
Positive	7.5863	3.9022	6.2854	2	7	0	2
Positive	7.5862	4.2291	5.894	6	6	7	6
Positive	7.5774	5.9761	4.8012	7	3	0	0
