Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	6.2856	2.1693	2.2448	109	22	1	6
Positive	6.1945	6.3232	8.522	69	11	0	0
Positive	6.2849	2.2345	2.2569	25	12	0	0
Positive	6.2814	1.0941	4.1292	44	4	0	0
Positive	6.2698	3.3326	2.7733	41	3	0	0
Positive	6.2816	1.1671	4.0151	37	8	0	0
Positive	6.2835	3.4266	0.9256	44	4	0	1
Positive	6.2648	3.8427	2.7675	32	2	0	0
Positive	6.261	4.1676	2.8375	76	1	0	1
Positive	6.2009	5.3702	8.9126	67	3	0	3
Positive	6.2901	1.7491	2.2108	46	2	0	0
Positive	6.195	5.0407	10.0693	31	0	0	2
Positive	6.2188	5.9459	5.9236	56	8	10	0
Positive	6.2169	3.2215	9.5895	30	4	0	0
Positive	6.2412	2.7483	7.1226	85	5	1	0
Positive	6.2431	4.1396	5.1288	30	3	0	0
Positive	6.2144	5.4467	7.1103	86	11	1	17
Positive	6.2248	2.6281	9.3436	106	0	0	0
Positive	6.2673	1.3845	5.5476	134	11	0	0
Positive	6.2829	2.4778	2.1926	51	7	0	0
Positive	6.188	6.2952	9.3757	83	5	1	8
Positive	6.234	6.159	3.7373	41	2	0	0
Positive	6.2075	6.8019	6.2699	37	2	3	1
Positive	6.2029	4.4158	9.8582	72	16	0	1
Positive	6.2126	4.2021	8.9019	54	0	0	0
Positive	6.202	5.41	8.7277	92	4	0	4
Positive	6.2229	4.5924	7.1063	46	2	1	0
Positive	6.2375	4.0442	5.9583	107	12	16	3
Positive	6.2158	4.0466	8.6963	42	3	0	0
Positive	6.2224	7.3867	3.6553	32	0	0	0
Positive	6.2137	2.994	10.2852	92	9	0	8
Positive	6.1968	6.2385	8.342	61	6	0	0
Positive	6.2522	4.9534	2.9594	72	4	0	0
Positive	6.2498	2.0278	6.9422	45	8	0	0
Positive	6.2824	0.8064	4.3603	31	5	0	0
Positive	6.2559	3.6686	4.1129	36	3	0	0
Positive	6.2681	3.3622	2.9548	52	0	0	0
Positive	6.1904	5.5958	9.9503	65	9	0	10
Positive	6.1978	4.7045	10.1366	118	5	0	0
Positive	6.2862	1.2697	3.305	61	8	0	0
Positive	6.1963	4.4577	10.6356	97	0	0	0
Positive	6.2656	4.0903	2.3538	69	3	0	0
Positive	6.2036	3.8157	10.5296	19	2	0	4
Positive	6.2708	0.9028	5.7069	84	1	0	0
Positive	6.2711	2.799	3.287	56	7	0	0
Positive	6.1978	5.5989	9.0189	47	2	1	0
Positive	6.2786	1.6877	3.7283	37	1	0	1
Positive	6.2668	1.4279	5.5538	59	4	0	0
Positive	6.2793	3.7672	1.032	54	0	0	9
Positive	6.1907	5.4339	10.1209	92	2	0	2
Positive	6.1825	7.0394	9.1376	39	6	0	3
Positive	6.2794	1.3745	4.0284	44	6	0	0
Positive	6.2669	3.8576	2.4784	44	5	0	0
Positive	6.2054	4.6201	9.2931	54	5	0	0
Positive	6.2692	1.3088	5.3986	54	0	0	0
Positive	6.2143	6.265	6.0947	45	4	20	0
Positive	6.2074	6.0796	7.1997	51	4	2	0
Positive	6.1853	6.2991	9.7062	71	6	0	3
Positive	6.2386	5.6799	3.7663	53	3	2	0
Positive	6.2223	5.5568	5.9749	51	4	0	0
Positive	6.2408	3.9296	5.6924	80	4	0	0
Positive	6.1884	6.2393	9.3961	129	8	0	0
Positive	6.2692	2.3533	4.0817	47	7	0	11
Positive	6.1872	5.9906	9.8658	55	13	0	6
Positive	6.2745	3.2053	2.3395	48	4	0	0
Positive	6.2358	5.9885	3.7268	49	9	13	3
Positive	6.2423	3.6769	5.8151	30	7	5	4
Positive	6.2088	3.6144	10.12	41	5	0	0
Positive	6.1995	6.4891	7.6852	109	11	6	0
Positive	6.2295	4.7991	6.0165	95	7	8	4
Positive	6.2188	2.6577	10.0717	311	0	0	0
Positive	6.2614	5.02	1.7105	58	8	0	16
Positive	6.2304	1.8869	9.5656	161	0	0	0
Positive	6.1989	4.8626	9.7974	71	16	0	7
Positive	6.2056	6.1419	7.3466	47	5	0	0
Positive	6.2799	3.5822	1.1881	59	9	0	0
Positive	6.258	4.4962	2.8023	115	7	0	4
Positive	6.222	5.3392	6.2845	140	11	0	1
Positive	6.2907	2.1151	1.6745	121	17	0	3
Positive	6.2311	5.9237	4.4067	84	8	0	0
Positive	6.2305	6.4462	3.8236	75	10	3	1
Positive	6.209	4.1478	9.4261	42	1	0	0
Positive	6.274	1.5505	4.4904	46	12	0	0
Positive	6.2386	3.3278	6.7184	71	2	0	0
Positive	6.2558	2.3595	5.7736	53	2	0	2
Positive	6.2382	3.607	6.4262	57	5	1	0
Positive	6.1933	5.6326	9.5374	68	9	0	18
Positive	6.2013	4.9675	9.3741	38	0	0	0
Positive	6.2239	4.7849	6.741	73	10	0	1
Positive	6.2582	5.1671	1.9371	55	9	0	7
Positive	6.2384	4.6325	5.1075	55	9	0	0
Positive	6.2315	3.4889	7.4204	68	6	1	0
Positive	6.2149	7.2031	4.8369	15	0	0	0
Positive	6.1823	7.279	8.8527	41	0	0	0
Positive	6.2523	5.1979	2.6397	134	13	0	15
Positive	6.2877	0.6408	3.9062	51	0	0	0
Positive	6.2162	3.809	8.9452	75	3	0	0
Positive	6.2865	0.5642	4.1491	49	0	0	1
Positive	6.2697	2.3112	4.0774	42	2	0	19
Positive	6.2046	6.4719	7.054	67	12	14	0
Positive	6.2655	4.0763	2.3802	102	7	0	0
Positive	6.2248	5.3412	5.9256	33	0	1	0
Positive	6.2923	1.1046	2.7412	89	9	0	0
Positive	6.2583	5.6707	1.2858	140	18	0	3
Positive	6.1955	5.0213	10.0326	52	10	0	16
Positive	6.2916	1.1418	2.7831	53	2	0	0
Positive	6.1965	6.4837	8.0703	58	2	2	0
Positive	6.2637	5.1689	1.2296	117	24	0	27
Positive	6.2281	6.1068	4.5516	80	1	1	0
Positive	6.2647	3.8806	2.7357	46	1	0	0
Positive	6.2294	1.9317	9.6379	262	0	0	0
Positive	6.1994	4.7739	9.8496	64	6	0	0
Positive	6.2691	2.2085	4.2782	72	7	5	11
Positive	6.2177	2.8075	10.0131	98	10	0	0
Positive	6.2394	5.8445	3.4505	143	3	8	1
Positive	6.2532	4.7908	3.036	55	2	0	0
Positive	6.2176	3.2424	9.4754	76	18	1	0
Positive	6.2314	7.1363	2.837	40	1	0	2
Positive	6.23	3.8449	7.158	56	9	0	0
Positive	6.2165	6.2318	5.8573	85	15	7	1
Positive	6.2884	0.8752	3.5215	44	11	0	2
Positive	6.2784	1.1613	4.4204	46	17	3	1
Positive	6.2786	2.3897	2.8516	61	11	0	0
Positive	6.2674	3.0602	3.4188	54	3	0	0
Positive	6.2756	0.59	5.5	223	0	0	0
Positive	6.2728	4.3433	1.125	58	6	0	2
Positive	6.2459	5.8977	2.569	139	16	0	1
Positive	6.216	4.0463	8.6663	40	3	0	1
Positive	6.2057	4.4353	9.4828	43	10	0	0
Positive	6.2429	4.5789	4.6074	71	2	0	0
Positive	6.2852	1.5814	3.0372	49	4	0	0
Positive	6.2106	5.6848	7.2954	75	12	0	0
Positive	6.2709	0.5974	6.0754	126	0	0	0
Positive	6.2328	4.5284	5.9456	75	6	9	2
Positive	6.2713	3.5407	2.319	73	3	0	0
Positive	6.1951	6.0602	8.7794	93	7	2	23
Positive	6.1932	5.5687	9.63	185	33	0	2
Positive	6.2881	1.3841	2.9172	70	9	1	0
Positive	6.2719	1.4076	4.9333	70	7	4	0
Positive	6.2914	2.1762	1.4993	73	9	0	9
Positive	6.1831	6.9701	9.1447	79	11	0	12
Positive	6.2057	6.8867	6.4014	55	7	2	0
Positive	6.2088	4.1539	9.441	37	2	0	0
Positive	6.2369	4.3776	5.6204	65	1	5	1
Positive	6.2376	5.2469	4.4294	92	11	1	0
Positive	6.1811	6.795	9.6119	48	7	0	3
Positive	6.2822	0.6708	4.5622	36	3	0	0
Positive	6.1902	6.0449	9.4193	35	1	2	0
Positive	6.2879	1.4174	2.8984	60	15	0	0
Positive	6.2802	2.0476	3.077	58	11	0	0
Positive	6.2845	1.8435	2.7925	131	39	0	0
Positive	6.1974	4.9072	9.9335	100	14	0	0
Positive	6.2686	3.6318	2.5539	51	4	0	0
Positive	6.2646	3.8087	2.8281	49	4	0	0
Positive	6.2244	4.6553	6.8469	115	7	0	1
Positive	6.1853	6.9986	8.832	55	5	1	1
Positive	6.2271	3.1681	8.3791	45	2	0	0
Positive	6.2283	5.7553	4.9717	55	1	0	0
Positive	6.2839	2.2101	2.4041	114	25	0	0
Positive	6.2722	3.9031	1.7502	68	13	0	0
Positive	6.2531	2.4133	6.0453	27	1	1	0
Positive	6.2142	6.8289	5.3918	112	17	13	0
Positive	6.2752	1.4852	4.416	45	9	0	0
Positive	6.2684	1.9512	4.6964	30	6	1	0
Positive	6.2817	0.7132	4.5648	39	7	0	0
Positive	6.2089	4.5413	8.9468	79	3	0	2
Positive	6.1886	5.7068	10.0362	48	3	0	1
Positive	6.1914	6.7788	8.3367	93	5	0	0
Positive	6.2027	3.9032	10.5348	40	5	0	0
Positive	6.2332	5.8377	4.2416	63	9	0	11
Positive	6.2443	5.9593	2.6905	124	11	0	0
Positive	6.2339	6.0011	3.944	123	11	1	6
Positive	6.208	3.4409	10.4454	48	1	0	0
Positive	6.2186	3.0716	9.564	50	3	0	1
Positive	6.2172	6.4568	5.4899	64	7	9	0
Positive	6.2341	6.1378	3.7574	46	6	0	0
Positive	6.2369	4.1564	5.8928	76	7	2	3
Positive	6.2149	4.0157	8.8501	73	0	0	0
Positive	6.2084	6.3085	6.7842	47	1	1	1
Positive	6.2824	2.139	2.6834	29	8	0	0
Positive	6.2829	1.205	3.7936	46	8	0	0
Positive	6.2046	4.4073	9.6575	101	2	0	0
Positive	6.2504	5.8886	2.0062	56	2	0	1
Positive	6.2194	5.4181	6.52	55	3	4	0
Positive	6.2382	4.1803	5.6935	108	3	0	0
Positive	6.2497	2.0414	6.9357	61	3	0	0
Positive	6.1927	6.2878	8.7946	69	1	2	0
Positive	6.274	1.5265	4.5195	62	14	0	0
Positive	6.2397	5.6122	3.7011	85	4	2	0
Positive	6.2122	4.0851	9.1029	89	5	0	0
Positive	6.2605	4.8062	2.0978	132	9	0	0
Positive	6.2315	6.1946	4.0066	40	3	0	1
Positive	6.2155	5.5446	6.8533	46	3	0	2
Positive	6.2373	3.6242	6.513	86	8	4	0
Positive	6.2697	2.3284	4.0528	38	2	0	11
Positive	6.2642	5.038	1.336	80	13	0	0
Positive	6.2187	3.2119	9.3746	117	33	0	5
Positive	6.2321	5.6078	4.6711	48	2	15	1
Positive	6.1945	6.6934	8.059	105	10	0	11
Positive	6.2697	0.894	5.8588	38	0	0	0
Positive	6.2349	2.0798	8.7631	281	0	0	0
Positive	6.2881	0.7676	3.6939	47	0	0	0
Positive	6.2061	4.8744	8.8829	43	2	0	0
Positive	6.2378	3.2721	6.8882	111	5	0	0
Positive	6.2615	1.4905	6.147	45	0	0	0
Positive	6.2805	1.1788	4.1385	74	11	0	0
Positive	6.2367	6.1388	3.4184	108	8	13	0
Positive	6.2774	3.1383	2.0595	65	11	0	0
Positive	6.2498	4.4395	3.9056	38	3	0	0
Positive	6.2256	7.2253	3.4514	39	3	0	2
Positive	6.2775	1.3745	4.2665	43	5	0	0
Positive	6.2691	3.7367	2.3603	100	7	0	1
Positive	6.2266	6.4939	4.2519	86	19	0	6
Positive	6.2126	6.9121	5.4932	16	12	1	0
Positive	6.2355	6.9406	2.5649	51	2	0	0
Positive	6.2494	3.5465	5.0785	65	1	0	0
Positive	6.2123	6.2593	6.3584	40	6	6	0
Positive	6.2778	1.3463	4.2592	66	11	0	0
Positive	6.2836	0.8711	4.1268	39	1	0	1
Positive	6.2815	1.985	2.9993	88	13	0	0
Positive	6.2748	1.3846	4.6017	45	9	0	0
Positive	6.2055	7.0276	6.2405	82	3	0	0
Positive	6.212	6.0514	6.6515	103	9	13	0
Positive	6.2417	5.8102	3.2006	92	5	1	0
Positive	6.1828	6.7926	9.4058	228	30	0	5
Positive	6.1999	5.7537	8.5498	122	3	12	3
Positive	6.1806	7.2954	9.0537	35	0	0	0
Positive	6.2367	6.481	2.9926	39	9	0	13
Positive	6.2402	5.6124	3.6414	135	16	23	8
Positive	6.2043	6.2267	7.4024	71	9	7	0
Positive	6.2319	6.3059	3.8237	75	18	4	2
Positive	6.2532	5.3919	2.2821	53	10	0	0
Positive	6.2238	4.83	6.7008	41	0	0	2
Positive	6.2691	0.8198	6.0273	92	4	0	0
Positive	6.2855	0.7017	4.1089	45	4	0	0
Positive	6.2882	1.765	2.4199	60	9	0	1
Positive	6.2158	5.4839	6.8832	81	4	0	0
Positive	6.2039	4.6606	9.4267	66	1	0	0
Positive	6.2168	5.92	6.2164	131	6	8	0
Positive	6.1838	6.4231	9.7453	72	12	1	1
Positive	6.2742	4.1259	1.2205	147	33	0	0
Positive	6.2553	5.6146	1.7347	38	3	0	3
Positive	6.2103	4.0156	9.4263	94	7	1	0
Positive	6.2604	1.6101	6.1251	90	0	0	0
Positive	6.1833	6.6828	9.4819	43	3	0	3
Positive	6.2816	3.5225	1.0408	38	11	0	0
Positive	6.2348	1.9264	8.966	283	0	0	0
Positive	6.194	6.7957	7.9832	42	1	0	2
Positive	6.2866	2.2867	1.9641	58	11	0	0
Positive	6.2381	1.8612	8.6301	40	0	0	0
Positive	6.2422	6.6384	2.101	34	11	0	4
Positive	6.2305	6.7355	3.4594	51	4	0	2
Positive	6.2228	5.5327	5.9363	39	3	1	0
Positive	6.1903	5.5662	10.0064	60	4	0	4
Positive	6.2607	4.2825	2.7308	60	3	0	0
Positive	6.2119	6.7665	5.7709	79	5	0	0
Positive	6.2079	6.563	6.5264	48	5	4	1
Positive	6.2566	2.3238	5.7171	86	3	0	2
Positive	6.197	5.8521	8.8009	45	7	3	3
Positive	6.2687	0.9851	5.8653	41	1	0	0
Positive	6.2642	5.0827	1.2852	46	8	1	0
Positive	6.2207	4.0831	8.0293	39	4	0	0
Positive	6.2253	3.0293	8.7744	68	0	0	0
Positive	6.2268	2.7567	8.9369	65	8	0	0
Positive	6.1865	6.2517	9.6241	63	3	0	2
Positive	6.2738	3.9585	1.4849	88	11	0	0
Positive	6.2835	1.5894	3.2398	56	6	0	0
Positive	6.2307	4.3182	6.4771	47	3	2	1
Positive	6.2317	5.2813	5.1341	97	4	0	0
Positive	6.2011	6.4764	7.4891	131	6	0	0
Positive	6.2885	2.3412	1.6616	36	8	0	0
Positive	6.1979	5.4467	9.1996	53	1	0	0
Positive	6.2902	2.0555	1.8023	47	2	0	0
Positive	6.288	2.781	1.1736	58	3	0	4
Positive	6.2731	1.0446	5.2405	75	7	0	0
Positive	6.2635	5.1783	1.2537	250	56	0	6
Positive	6.2849	0.4564	4.485	29	1	0	0
Positive	6.196	5.3042	9.6146	67	4	0	0
Positive	6.2428	2.8232	6.8227	54	0	0	0
Positive	6.194	6.5627	8.2813	58	12	0	3
Positive	6.2392	5.954	3.3398	58	4	3	1
Positive	6.2202	5.3033	6.5557	90	3	0	0
Positive	6.2805	3.7574	0.8931	90	19	0	2
Positive	6.2183	3.4388	9.1407	76	4	0	0
Positive	6.2168	6.1085	5.9691	39	1	7	0
Positive	6.204	3.915	10.3457	29	5	0	0
Positive	6.2176	6.0989	5.8863	34	0	5	1
Positive	6.2353	4.205	6.0402	50	6	0	2
Positive	6.2407	6.3793	2.6132	63	9	0	12
Positive	6.2654	4.0135	2.4768	73	1	0	0
Positive	6.2765	1.0473	4.8044	35	4	0	3
Positive	6.2037	5.3619	8.5631	45	5	0	0
Positive	6.2672	4.9823	1.0265	129	14	0	4
Positive	6.2883	2.7539	1.1678	55	0	0	0
Positive	6.2412	2.7322	7.1396	31	0	0	0
Positive	6.2605	4.9548	1.9033	64	4	0	1
Positive	6.1808	7.0215	9.3759	44	8	0	2
Positive	6.273	1.4705	4.7203	54	2	0	0
Positive	6.2436	6.061	2.6465	75	7	0	0
Positive	6.2302	6.3725	3.9498	49	0	0	0
Positive	6.1941	6.6038	8.2141	98	9	0	1
Positive	6.2176	5.5118	6.6282	60	4	0	1
Positive	6.2772	2.745	2.5802	105	9	0	0
Positive	6.2207	5.3628	6.4167	38	3	0	0
Positive	6.2329	6.3665	3.6154	90	6	0	0
Positive	6.2287	7.1801	3.1265	29	6	1	2
Positive	6.2382	4.5824	5.1935	62	5	0	1
Positive	6.1996	4.9134	9.6542	112	14	3	27
Positive	6.2819	0.723	4.5364	46	2	0	0
Positive	6.2229	3.0723	9.023	44	4	0	0
Positive	6.2419	6.4586	2.3599	119	18	0	14
Positive	6.291	1.7639	2.0678	55	12	0	0
Positive	6.2375	6.819	2.4613	49	4	0	4
Positive	6.2717	4.5759	0.9739	72	5	0	0
Positive	6.2931	0.9639	2.817	40	0	0	0
Positive	6.2119	3.9938	9.2611	47	1	0	0
Positive	6.2616	4.7737	1.9933	51	4	0	0
Positive	6.2157	5.9961	6.259	64	4	5	0
Positive	6.1937	6.1449	8.8464	97	3	10	13
Positive	6.2193	3.0685	9.4893	51	4	0	0
Positive	6.2114	3.5576	9.8682	51	14	0	0
Positive	6.2545	4.7381	2.9424	91	4	0	4
Positive	6.2088	5.13	8.2185	136	14	0	1
Positive	6.2496	5.0596	3.1533	108	8	0	0
Positive	6.2742	1.2204	4.875	57	9	0	0
Positive	6.2272	2.6928	8.9622	76	11	1	0
Positive	6.2558	3.6537	4.14	36	8	0	0
Positive	6.2643	1.1465	6.2279	137	0	0	0
Positive	6.2533	4.8082	3.005	42	4	0	0
Positive	6.2322	4.0947	6.5688	80	9	8	0
Positive	6.2701	4.1893	1.6574	59	7	0	0
Positive	6.27	2.3019	4.0472	27	3	3	4
Positive	6.2839	2.3362	2.2521	103	28	0	0
Positive	6.2249	5.2034	6.0963	40	4	0	0
Positive	6.2699	4.8713	0.8302	50	3	0	12
Positive	6.2873	2.31	1.8486	32	5	0	0
Positive	6.2786	2.2914	2.9804	73	12	0	0
Positive	6.2208	3.4051	8.8691	39	2	0	0
Positive	6.266	1.5545	5.4988	31	0	0	0
Positive	6.287	2.146	2.0957	50	5	0	0
Positive	6.2745	3.688	1.7322	125	8	0	0
Positive	6.2873	0.8071	3.7492	62	6	0	0
Positive	6.2806	2.866	2.0046	192	37	0	0
Positive	6.2218	3.9634	8.049	36	1	0	0
Positive	6.2232	7.1078	3.9083	20	1	0	0
Positive	6.2591	4.4673	2.7006	77	8	0	0
Positive	6.2043	3.8943	10.3449	95	13	0	0
Positive	6.2843	1.9948	2.6281	132	35	0	0
Positive	6.2316	7.3205	2.5838	41	1	0	0
Positive	6.2169	4.1397	8.4428	112	0	0	0
Positive	6.2314	3.894	6.9206	69	9	0	0
Positive	6.1912	5.4807	9.9994	126	15	0	11
Positive	6.2461	6.4424	1.8551	37	7	0	1
Positive	6.2773	1.3192	4.3596	57	5	0	0
Positive	6.2686	4.1717	1.8725	31	9	0	2
Positive	6.2535	5.9637	1.5161	47	5	0	4
Positive	6.2309	6.1222	4.1716	42	6	6	0
Positive	6.2314	7.0525	2.9417	88	10	1	0
Positive	6.1823	6.5675	9.7482	93	10	0	0
Positive	6.2211	4.5038	7.4483	53	8	0	0
Positive	6.2266	2.8801	8.7996	45	3	0	0
Positive	6.2286	6.77	3.6483	78	6	0	2
Positive	6.2054	4.4967	9.4375	22	1	0	0
Positive	6.2285	4.7564	6.1973	129	5	0	0
Positive	6.2692	2.3114	4.1376	49	4	0	10
Positive	6.2686	1.9417	4.6795	70	16	6	0
Positive	6.2446	4.1879	4.8861	117	9	1	0
Positive	6.2003	6.5855	7.4628	112	11	22	0
Positive	6.2413	2.5574	7.3504	129	0	0	0
Positive	6.2361	6.2928	3.303	54	4	11	0
Positive	6.2112	6.6316	6.0187	64	7	6	1
Positive	6.2087	4.4714	9.0524	98	2	0	0
Positive	6.2506	5.8475	2.037	120	11	0	15
Positive	6.2356	5.347	4.5607	44	2	0	0
Positive	6.2456	5.4626	3.1497	101	12	2	13
Positive	6.2846	1.2209	3.5618	34	3	0	0
Positive	6.2017	5.92	8.1167	83	5	1	0
Positive	6.2417	2.7773	7.0184	105	0	0	0
Positive	6.1929	5.8982	9.2595	74	3	0	0
Positive	6.2003	5.2776	9.1082	81	10	0	7
Positive	6.2207	5.5789	6.1522	49	1	0	0
Positive	6.2791	1.3959	4.0408	90	14	0	0
Positive	6.2059	6.3241	7.0851	80	10	13	0
Positive	6.2446	6.4045	2.0962	87	8	0	1
Positive	6.2835	2.735	1.8028	41	6	0	0
Positive	6.2025	4.6001	9.6811	57	2	0	0
Positive	6.1938	4.9127	10.3776	81	8	0	0
Positive	6.2597	4.35	2.7639	68	6	0	1
Positive	6.2487	4.0583	4.5238	86	16	0	0
Positive	6.2592	4.3373	2.8506	50	4	0	0
Positive	6.2308	3.9141	6.9689	34	4	0	0
Positive	6.2536	3.865	4.1557	71	7	1	0
Positive	6.2873	2.9195	1.0827	66	5	0	0
Positive	6.2457	0.9009	8.8765	174	0	0	0
Positive	6.2816	2.5401	2.2771	81	7	0	0
Positive	6.2268	5.3285	5.6898	54	4	0	0
Positive	6.2824	1.6598	3.2847	151	31	0	4
Positive	6.2167	3.1229	9.7502	64	3	0	0
Positive	6.2374	6.3778	3.0295	36	3	1	0
Positive	6.232	6.5383	3.5101	49	7	0	3
Positive	6.2107	4.2554	9.0726	42	2	0	0
Positive	6.2255	5.6334	5.4781	67	5	5	0
Positive	6.2123	6.1117	6.5326	49	5	0	0
Positive	6.2794	2.9897	1.9918	122	28	0	3
Positive	6.2062	4.197	9.7215	32	2	0	0
Positive	6.2027	4.6052	9.6438	75	4	0	0
Positive	6.1932	5.2775	10.005	52	4	0	0
Positive	6.2846	2.872	1.4863	103	13	0	0
Positive	6.2228	4.8162	6.8442	87	8	11	2
Positive	6.271	4.4516	1.2124	186	14	0	0
Positive	6.2934	1.3503	2.2938	53	3	0	0
Positive	6.1863	6.83	8.9234	54	6	1	0
Positive	6.2356	5.9237	3.8278	45	5	0	11
Positive	6.228	4.0263	7.1847	47	7	0	0
Positive	6.192	6.4118	8.7218	104	10	0	0
Positive	6.2863	2.4979	1.7397	68	10	0	0
Positive	6.2452	5.9785	2.5452	84	9	0	0
Positive	6.2351	6.5472	3.1069	41	6	5	4
Positive	6.2838	1.2554	3.6283	31	6	0	8
Positive	6.2266	7.3616	3.1636	38	0	0	1
Positive	6.2594	4.9697	2.0328	52	4	0	1
Positive	6.2914	1.4092	2.4647	54	3	0	0
Positive	6.2486	6.1817	1.8602	79	7	0	15
Positive	6.2531	3.4434	4.7396	78	2	0	0
Positive	6.249	4.8539	3.4815	97	7	2	0
Positive	6.2029	4.895	9.2613	55	1	0	0
Positive	6.2789	0.8775	4.7122	36	4	0	4
Positive	6.2652	4.5209	1.8574	55	10	0	0
Positive	6.2898	0.9818	3.2133	42	2	0	1
Positive	6.2325	6.1846	3.8978	31	9	2	1
Positive	6.216	5.5409	6.7928	50	2	0	6
Positive	6.2333	5.9153	4.1357	83	8	8	0
Positive	6.2716	4.525	1.0433	207	14	0	3
Positive	6.1954	4.7005	10.4434	53	9	0	4
Positive	6.2458	5.2959	3.3325	46	3	0	0
Positive	6.2192	2.7316	9.9184	55	8	0	0
Positive	6.2369	6.1994	3.3217	95	9	2	0
Positive	6.2059	6.028	7.4528	57	6	0	0
Positive	6.2355	5.3836	4.5238	89	5	0	0
Positive	6.223	3.7811	8.1173	61	4	0	0
Positive	6.2053	6.2505	7.2536	79	5	0	0
Positive	6.2675	2.528	4.0807	33	6	0	11
Positive	6.1923	6.0181	9.1758	41	1	1	0
Positive	6.2426	4.1671	5.1535	84	10	2	0
Positive	6.1928	6.7527	8.1897	66	1	0	4
Positive	6.2138	4.0944	8.8934	34	0	0	0
Positive	6.2285	5.6774	5.0354	95	10	1	0
Positive	6.1978	5.208	9.5032	43	2	0	0
Positive	6.2801	0.8994	4.5428	41	7	1	0
Positive	6.2257	5.5697	5.5305	49	3	5	4
Positive	6.2254	2.6713	9.2123	47	0	0	0
Positive	6.2867	1.7375	2.6545	62	3	0	12
Positive	6.2104	6.4051	6.4138	46	10	5	2
Positive	6.2323	6.292	3.7874	74	6	0	4
Positive	6.2507	6.1582	1.6361	44	5	0	12
Positive	6.1954	5.0406	10.019	56	2	0	8
Positive	6.2059	4.1781	9.7805	61	2	0	0
Positive	6.2189	6.0089	5.8381	42	4	0	0
Positive	6.2109	3.9343	9.451	44	5	0	0
Positive	6.1926	6.835	8.1113	75	8	0	4
Positive	6.2287	3.5287	7.7217	75	5	1	0
Positive	6.2791	2.8648	2.1926	73	7	0	0
Positive	6.2802	0.4955	5.0375	96	0	0	0
Positive	6.2545	3.8135	4.1058	82	5	0	0
Positive	6.2887	1.8287	2.2759	66	20	1	0
Positive	6.2076	4.9639	8.5817	102	22	3	0
Positive	6.2838	0.5378	4.5267	36	2	0	0
Positive	6.2193	4.9695	7.0937	114	8	12	1
Positive	6.2743	1.0518	5.0835	40	5	0	0
Positive	6.2875	1.02	3.4489	56	10	0	0
Positive	6.2802	0.5543	4.9581	156	0	0	0
Positive	6.2922	2.0078	1.62	38	7	0	6
Positive	6.2428	3.3288	6.1836	54	4	0	0
Positive	6.2016	5.2898	8.9197	76	7	0	5
Positive	6.2268	3.2183	8.3514	56	5	0	0
Positive	6.223	5.3462	6.1542	105	5	0	0
Positive	6.2678	3.5413	2.7627	42	3	0	0
Positive	6.262	1.3749	6.2231	269	0	0	0
Positive	6.2113	6.3354	6.3865	51	13	13	0
Positive	6.2944	1.5869	1.8705	40	1	0	0
Positive	6.2224	2.5642	9.7269	55	0	0	0
Positive	6.1987	6.3324	7.9738	71	9	2	4
Positive	6.277	2.5307	2.8707	57	11	0	0
Positive	6.2141	5.2613	7.3843	34	3	0	0
Positive	6.2804	3.4653	1.2719	64	10	0	0
Positive	6.2378	4.9164	4.8201	49	8	5	0
Positive	6.2777	1.0238	4.6835	120	18	0	0
Positive	6.2013	4.3263	10.1772	96	8	0	1
Positive	6.2486	4.5479	3.9219	47	3	0	0
Positive	6.2824	1.1685	3.9089	69	10	0	7
Positive	6.2818	0.783	4.4651	57	2	0	0
Positive	6.241	4.5398	4.8888	35	2	0	0
Positive	6.2705	0.522	6.2209	98	0	0	0
Positive	6.2733	4.008	1.4881	38	2	0	2
Positive	6.2696	2.2786	4.1252	46	10	0	16
Positive	6.1978	5.6718	8.9272	157	5	0	19
Positive	6.2677	0.9408	6.0501	64	1	0	0
Positive	6.2542	5.8467	1.578	48	7	0	8
Positive	6.2709	1.2217	5.2969	40	4	0	0
Positive	6.2506	1.6221	7.3502	77	0	0	0
Positive	6.2208	5.253	6.5407	114	2	0	0
Positive	6.2871	1.8019	2.5127	40	8	0	0
Positive	6.2857	2.9871	1.2077	44	6	0	0
Positive	6.282	1.5272	3.5062	98	27	0	1
Positive	6.2062	4.1356	9.8014	58	2	0	1
Positive	6.2618	2.7361	4.5413	31	2	0	0
Positive	6.2604	4.4818	2.5221	66	1	0	0
Positive	6.2454	3.6247	5.4946	75	5	1	0
Positive	6.257	3.3288	4.3913	88	4	0	1
Positive	6.2171	6.6836	5.2159	52	5	0	0
Positive	6.1995	5.6309	8.7614	51	6	0	6
Positive	6.2543	1.2081	7.4101	158	0	0	0
Positive	6.2763	1.5014	4.2647	65	8	0	0
Positive	6.2286	4.1041	7.0118	78	15	0	0
Positive	6.2082	4.3652	9.2541	44	2	0	0
Positive	6.2082	3.7427	10.0444	94	14	0	2
Positive	6.1814	6.4192	10.0554	49	0	0	0
Positive	6.2527	5.457	2.2568	62	15	0	0
Positive	6.219	5.0723	7.004	101	13	9	0
